state	year	parish	ward	precinct	cd	cd2	cd3	g2002_USS_dv	g2002_USS_rv	g2002_USS_tv	g2002_USH_dv	g2002_USH_rv	g2002_USH_tv	g2002_USH_dv2	g2002_USH_rv2	g2002_USH_tv2	g2002_USH_rv3	g2002_USH_tv3
"LA"	2002	"St. Landry"	"4"	"11"	7			156	18	178	150		154					
"LA"	2002	"St. Landry"	"4"	"12"	7			128	189	318	260		287					
"LA"	2002	"St. Landry"	"4"	"13"	7			43	63	106	86		94					
"LA"	2002	"St. Landry"	"4"	"14"	7			32	19	51	39		47					
"LA"	2002	"St. Landry"	"4"	"2"	7			432	161	607	509		545					
"LA"	2002	"St. Landry"	"4"	"3"	7			469	378	858	746		797					
"LA"	2002	"St. Landry"	"4"	"4"	7			128	85	215	172		186					
"LA"	2002	"St. Landry"	"4"	"5"	7			43	79	124	101		117					
"LA"	2002	"St. Landry"	"4"	"6"	7			31	14	47	38		39					
"LA"	2002	"St. Landry"	"4"	"7"	7			136	147	285	252		267					
"LA"	2002	"St. Landry"	"4"	"8"	7			68	34	102	84		89					
"LA"	2002	"St. Landry"	"4"	"9"	7			46	52	99	72		85					
"LA"	2002	"St. Landry"	"5"	"1"	7			18	29	47	40		42					
"LA"	2002	"St. Landry"	"5"	"2"	7			89	212	303	244		280					
"LA"	2002	"St. Landry"	"5"	"3"	7			269	106	377	306		327					
"LA"	2002	"St. Landry"	"5"	"4"	7			25	55	80	68		73					
"LA"	2002	"St. Landry"	"5"	"5"	7			360	193	560	417		461					
"LA"	2002	"St. Landry"	"5"	"6"	7			24	52	76	55		67					
"LA"	2002	"St. Landry"	"5"	"7"	7			41	51	92	75		81					
"LA"	2002	"St. Landry"	"5"	"8"	7			41	100	143	118		130					
"LA"	2002	"St. Landry"	"6"	"1"	7			140	162	303	242		273					
"LA"	2002	"St. Landry"	"6"	"10"	7			206	65	274	221		234					
"LA"	2002	"St. Landry"	"6"	"11"	7			204	151	357	298		316					
"LA"	2002	"St. Landry"	"6"	"12"	7			19	88	107	79		100					
"LA"	2002	"St. Landry"	"6"	"13"	7			49	80	130	109		122					
"LA"	2002	"St. Landry"	"6"	"13A"	7			27	137	165	132		157					
"LA"	2002	"St. Landry"	"6"	"14"	7			77	184	264	215		249					
"LA"	2002	"St. Landry"	"6"	"15"	7			233	38	274	234		241					
"LA"	2002	"St. Landry"	"6"	"16"	7			164	117	283	230		244					
"LA"	2002	"St. Landry"	"6"	"2"	7			94	197	294	245		274					
"LA"	2002	"St. Landry"	"6"	"3"	7			212	158	377	302		324					
"LA"	2002	"St. Landry"	"6"	"4"	7			206	167	376	321		341					
"LA"	2002	"St. Landry"	"6"	"5"	7			53	50	105	82		94					
"LA"	2002	"St. Landry"	"6"	"6"	7			101	134	235	185		216					
"LA"	2002	"St. Landry"	"6"	"7"	7			123	273	399	335		380					
"LA"	2002	"St. Landry"	"6"	"8"	7			101	258	360	301		339					
"LA"	2002	"St. Landry"	"6"	"9"	7			121	107	229	183		207					
"LA"	2002	"St. Landry"	"Early Voting"	"0"	7			402	307	718	596		660					
"LA"	2002	"St. Martin"	"1"	"1"	3			95	163	264		192	216					
"LA"	2002	"St. Martin"	"1"	"2"	3			54	21	77		58	66					
"LA"	2002	"St. Martin"	"1"	"3"	3			90	115	211		140	166					
"LA"	2002	"St. Martin"	"1"	"4"	3			74	150	227		174	201					
"LA"	2002	"St. Martin"	"1"	"5"	3			109	159	271		214	235					
"LA"	2002	"St. Martin"	"1"	"6"	3			21	38	59		51	56					
"LA"	2002	"St. Martin"	"1"	"7"	3			95	141	239		169	192					
"LA"	2002	"St. Martin"	"2"	"1"	3			252	50	319		101	164					
"LA"	2002	"St. Martin"	"2"	"2"	3			259	367	645		468	537					
"LA"	2002	"St. Martin"	"2"	"3"	3			268	45	332		103	175					
"LA"	2002	"St. Martin"	"2"	"4"	3			18	21	41		30	35					
"LA"	2002	"St. Martin"	"3"	"1"	3			200	42	258		100	150					
"LA"	2002	"St. Martin"	"3"	"2"	3			97	30	135		61	92					
"LA"	2002	"St. Martin"	"3"	"3"	3			141	92	245		131	178					
"LA"	2002	"St. Martin"	"3"	"4"	3			120	227	355		271	298					
"LA"	2002	"St. Martin"	"3"	"5"	3			16	24	42		29	37					
"LA"	2002	"St. Martin"	"3"	"6"	3			54	48	108		64	81					
"LA"	2002	"St. Martin"	"3"	"7"	3			15	17	33		23	28					
"LA"	2002	"St. Martin"	"3"	"8"	3			56	18	76		26	46					
"LA"	2002	"St. Martin"	"3"	"9"	3			25	13	39		11	23					
"LA"	2002	"St. Martin"	"4"	"1"	3			107	95	209		151	174					
"LA"	2002	"St. Martin"	"4"	"2"	3			73	98	171		119	144					
"LA"	2002	"St. Martin"	"4"	"3"	3			137	270	420		325	359					
"LA"	2002	"St. Martin"	"4"	"4"	3			200	231	440		312	365					
"LA"	2002	"St. Martin"	"4"	"5"	3			123	122	255		165	205					
"LA"	2002	"St. Martin"	"4"	"6"	3			27	73	100		81	84					
"LA"	2002	"St. Martin"	"5"	"1"	3			65	89	156		112	127					
"LA"	2002	"St. Martin"	"5"	"2"	3			226	286	521		381	435					
"LA"	2002	"St. Martin"	"5"	"3"	3			254	282	557		395	450					
"LA"	2002	"St. Martin"	"5"	"4"	3			231	317	562		408	463					
"LA"	2002	"St. Martin"	"6"	"1"	3			163	215	389		277	328					
"LA"	2002	"St. Martin"	"6"	"2"	3			108	151	266		201	221					
"LA"	2002	"St. Martin"	"6"	"3"	3			112	163	283		207	243					
"LA"	2002	"St. Martin"	"6"	"4"	3			258	386	661		499	549					
"LA"	2002	"St. Martin"	"7"	"1"	3			159	224	391		264	295					
"LA"	2002	"St. Martin"	"7"	"2"	3			49	95	145		109	125					
"LA"	2002	"St. Martin"	"7"	"3"	3			413	120	566		200	311					
"LA"	2002	"St. Martin"	"7"	"4"	3			186	104	302		166	212					
"LA"	2002	"St. Martin"	"8"	"1"	3			216	152	384		248	303					
"LA"	2002	"St. Martin"	"8"	"2"	3			18	33	52		41	47					
"LA"	2002	"St. Martin"	"8"	"3"	3			214	240	460		320	366					
"LA"	2002	"St. Martin"	"8"	"4"	3			243	341	594		438	502					
"LA"	2002	"St. Martin"	"9"	"1"	3			96	157	259		197	212					
"LA"	2002	"St. Martin"	"9"	"2"	3			170	133	313		190	242					
"LA"	2002	"St. Martin"	"9"	"3"	3			250	175	434		257	325					
"LA"	2002	"St. Martin"	"9"	"4"	3			114	147	264		198	223					
"LA"	2002	"St. Martin"	"9"	"5"	3			70	177	251		190	203					
"LA"	2002	"St. Martin"	"Early Voting"	"0"	3			74	99	175		156	168					
"LA"	2002	"St. Mary"	"0"	"02A"	3			0	0	0		0	0					
"LA"	2002	"St. Mary"	"0"	"04B"	3			153	91	253		162	191					
"LA"	2002	"St. Mary"	"0"	"06A"	3			58	102	161		141	150					
"LA"	2002	"St. Mary"	"0"	"07A"	3			115	18	145		83	106					
"LA"	2002	"St. Mary"	"0"	"09A"	3			95	16	116		66	86					
"LA"	2002	"St. Mary"	"0"	"09B"	3			115	146	266		171	213					
"LA"	2002	"St. Mary"	"0"	"09C"	3			21	35	56		45	48					
"LA"	2002	"St. Mary"	"0"	"1"	3			16	44	62		52	55					
"LA"	2002	"St. Mary"	"0"	"10"	3			164	63	238		138	171					
"LA"	2002	"St. Mary"	"0"	"10A"	3			111	148	264		206	225					
"LA"	2002	"St. Mary"	"0"	"11"	3			158	160	328		251	286					
"LA"	2002	"St. Mary"	"0"	"12"	3			63	27	91		68	76					
"LA"	2002	"St. Mary"	"0"	"12A"	3			83	108	194		145	173					
"LA"	2002	"St. Mary"	"0"	"13"	3			56	106	163		142	152					
"LA"	2002	"St. Mary"	"0"	"13A"	3			31	116	148		118	130					
"LA"	2002	"St. Mary"	"0"	"14"	3			153	30	191		97	140					
"LA"	2002	"St. Mary"	"0"	"14A"	3			312	62	394		183	256					
"LA"	2002	"St. Mary"	"0"	"15"	3			69	92	166		103	127					
"LA"	2002	"St. Mary"	"0"	"16"	3			244	197	458		236	303					
"LA"	2002	"St. Mary"	"0"	"17"	3			170	226	406		299	336					
"LA"	2002	"St. Mary"	"0"	"18"	3			88	71	163		108	132					
"LA"	2002	"St. Mary"	"0"	"18A"	3			34	51	86		53	64					
"LA"	2002	"St. Mary"	"0"	"19"	3			150	298	455		383	413					
"LA"	2002	"St. Mary"	"0"	"19A"	3			61	114	180		142	154					
"LA"	2002	"St. Mary"	"0"	"19B"	3			3	13	17		14	14					
"LA"	2002	"St. Mary"	"0"	"19C"	3			52	76	130		108	124					
"LA"	2002	"St. Mary"	"0"	"2"	3			79	28	110		46	64					
"LA"	2002	"St. Mary"	"0"	"20"	3			115	175	294		231	263					
"LA"	2002	"St. Mary"	"0"	"21"	3			234	109	354		210	263					
"LA"	2002	"St. Mary"	"0"	"22"	3			165	104	280		194	226					
"LA"	2002	"St. Mary"	"0"	"23"	3			92	202	299		247	266					
"LA"	2002	"St. Mary"	"0"	"23A"	3			52	151	206		166	188					
"LA"	2002	"St. Mary"	"0"	"24"	3			100	237	342		282	317					
"LA"	2002	"St. Mary"	"0"	"24A"	3			33	127	162		136	150					
"LA"	2002	"St. Mary"	"0"	"25"	3			100	278	380		312	340					
"LA"	2002	"St. Mary"	"0"	"25A"	3			5	12	17		15	15					
"LA"	2002	"St. Mary"	"0"	"25B"	3			94	285	384		323	349					
"LA"	2002	"St. Mary"	"0"	"26"	3			121	125	250		174	201					
"LA"	2002	"St. Mary"	"0"	"27"	3			209	103	320		215	262					
"LA"	2002	"St. Mary"	"0"	"28"	3			133	216	353		295	321					
"LA"	2002	"St. Mary"	"0"	"29"	3			67	192	262		228	244					
"LA"	2002	"St. Mary"	"0"	"29A"	3			29	97	127		108	111					
"LA"	2002	"St. Mary"	"0"	"3"	3			259	83	353		169	214					
"LA"	2002	"St. Mary"	"0"	"30"	3			173	147	330		248	281					
"LA"	2002	"St. Mary"	"0"	"31"	3			58	105	164		133	145					
"LA"	2002	"St. Mary"	"0"	"32"	3			83	81	167		131	144					
"LA"	2002	"St. Mary"	"0"	"33"	3			137	161	304		224	245					
"LA"	2002	"St. Mary"	"0"	"34A"	3			92	15	114		65	87					
"LA"	2002	"St. Mary"	"0"	"35"	3			52	63	116		90	105					
"LA"	2002	"St. Mary"	"0"	"35A"	3			111	133	246		191	215					
"LA"	2002	"St. Mary"	"0"	"36"	3			137	358	497		430	466					
"LA"	2002	"St. Mary"	"0"	"37"	3			94	18	116		64	86					
"LA"	2002	"St. Mary"	"0"	"38"	3			168	118	293		220	250					
"LA"	2002	"St. Mary"	"0"	"39"	3			92	6	103		45	62					
"LA"	2002	"St. Mary"	"0"	"4"	3			190	190	392		285	322					
"LA"	2002	"St. Mary"	"0"	"40"	3			176	149	333		236	280					
"LA"	2002	"St. Mary"	"0"	"40A"	3			3	2	6		1	3					
"LA"	2002	"St. Mary"	"0"	"5"	3			47	131	181		143	158					
"LA"	2002	"St. Mary"	"0"	"6"	3			61	19	82		50	63					
"LA"	2002	"St. Mary"	"0"	"7"	3			288	99	405		232	310					
"LA"	2002	"St. Mary"	"0"	"8"	3			38	46	87		62	76					
"LA"	2002	"St. Mary"	"0"	"9"	3			47	48	99		74	85					
"LA"	2002	"St. Mary"	"Early Voting"	"0"	3			293	330	629		508	592					
"LA"	2002	"St. Tammany"	"0"	"101"	1			129	314	448		429	434					
"LA"	2002	"St. Tammany"	"0"	"102"	1			111	357	468		455	463					
"LA"	2002	"St. Tammany"	"0"	"103"	1			82	469	553		522	528					
"LA"	2002	"St. Tammany"	"0"	"104"	1			158	461	621		589	606					
"LA"	2002	"St. Tammany"	"0"	"105"	1			124	475	599		578	589					
"LA"	2002	"St. Tammany"	"0"	"201"	1			223	245	469		437	452					
"LA"	2002	"St. Tammany"	"0"	"202"	1			140	386	528		512	518					
"LA"	2002	"St. Tammany"	"0"	"203"	1			183	496	683		658	673					
"LA"	2002	"St. Tammany"	"0"	"204"	1			101	272	374		359	371					
"LA"	2002	"St. Tammany"	"0"	"205"	1			134	305	444		431	441					
"LA"	2002	"St. Tammany"	"0"	"206"	1			108	250	359		341	350					
"LA"	2002	"St. Tammany"	"0"	"207"	1			70	213	283		277	280					
"LA"	2002	"St. Tammany"	"0"	"301"	1			109	282	392		383	386					
"LA"	2002	"St. Tammany"	"0"	"302"	1			154	416	572		543	560					
"LA"	2002	"St. Tammany"	"0"	"303"	1			117	267	386		371	378					
"LA"	2002	"St. Tammany"	"0"	"304"	1			232	300	537		487	514					
"LA"	2002	"St. Tammany"	"0"	"305"	1			133	121	256		230	244					
"LA"	2002	"St. Tammany"	"0"	"306"	1			127	535	662		633	649					
"LA"	2002	"St. Tammany"	"0"	"307"	1			165	503	670		654	663					
"LA"	2002	"St. Tammany"	"0"	"308"	1			104	294	400		385	394					
"LA"	2002	"St. Tammany"	"0"	"309"	1			143	449	595		564	582					
"LA"	2002	"St. Tammany"	"0"	"401"	1			183	612	800		776	791					
"LA"	2002	"St. Tammany"	"0"	"402"	1			89	330	419		410	415					
"LA"	2002	"St. Tammany"	"0"	"403"	1			137	263	403		379	396					
"LA"	2002	"St. Tammany"	"0"	"404"	1			110	387	497		482	487					
"LA"	2002	"St. Tammany"	"0"	"405"	1			70	317	387		375	382					
"LA"	2002	"St. Tammany"	"0"	"406"	1			63	163	231		218	225					
"LA"	2002	"St. Tammany"	"0"	"407"	1			104	429	536		522	525					
"LA"	2002	"St. Tammany"	"0"	"408"	1			164	535	704		672	689					
"LA"	2002	"St. Tammany"	"0"	"409"	1			105	167	278		247	263					
"LA"	2002	"St. Tammany"	"0"	"410"	1			127	470	600		579	589					
"LA"	2002	"St. Tammany"	"0"	"411"	1			110	318	432		417	428					
"LA"	2002	"St. Tammany"	"0"	"412"	1			112	500	613		598	608					
"LA"	2002	"St. Tammany"	"0"	"413"	1			100	646	746		727	734					
"LA"	2002	"St. Tammany"	"0"	"414"	1			123	529	653		634	642					
"LA"	2002	"St. Tammany"	"0"	"415"	1			50	285	335		324	328					
"LA"	2002	"St. Tammany"	"0"	"416"	1			48	267	315		307	309					
"LA"	2002	"St. Tammany"	"0"	"417"	1			111	491	603		590	595					
"LA"	2002	"St. Tammany"	"0"	"418"	1			110	433	544		526	534					
"LA"	2002	"St. Tammany"	"0"	"419"	1			79	425	504		491	494					
"LA"	2002	"St. Tammany"	"0"	"420"	1			74	232	308		297	303					
"LA"	2002	"St. Tammany"	"0"	"501"	1			90	98	190		170	182					
"LA"	2002	"St. Tammany"	"0"	"502"	1			137	391	529		507	518					
"LA"	2002	"St. Tammany"	"0"	"503"	1			123	220	347		325	340					
"LA"	2002	"St. Tammany"	"0"	"504"	1			178	518	702		672	693					
"LA"	2002	"St. Tammany"	"0"	"601"	1			42	143	186		178	182					
"LA"	2002	"St. Tammany"	"0"	"602"	1			137	206	349		327	341					
"LA"	2002	"St. Tammany"	"0"	"603"	1			101	219	321		297	308					
"LA"	2002	"St. Tammany"	"0"	"604"	1			82	195	281		258	270					
"LA"	2002	"St. Tammany"	"0"	"605"	1			37	89	126		111	115					
"LA"	2002	"St. Tammany"	"0"	"606"	1			135	183	321		293	313					
"LA"	2002	"St. Tammany"	"0"	"701"	1			201	203	409		344	371					
"LA"	2002	"St. Tammany"	"0"	"702"	1			126	133	260		235	243					
"LA"	2002	"St. Tammany"	"0"	"703"	1			212	159	373		297	320					
"LA"	2002	"St. Tammany"	"0"	"704"	1			125	245	373		350	359					
"LA"	2002	"St. Tammany"	"0"	"705"	1			96	166	264		239	255					
"LA"	2002	"St. Tammany"	"0"	"706"	1			152	387	542		518	527					
"LA"	2002	"St. Tammany"	"0"	"801"	1			127	475	606		585	593					
"LA"	2002	"St. Tammany"	"0"	"802"	1			160	280	442		403	427					
"LA"	2002	"St. Tammany"	"0"	"803"	1			144	386	533		499	511					
"LA"	2002	"St. Tammany"	"0"	"804"	1			108	273	383		362	374					
"LA"	2002	"St. Tammany"	"0"	"805"	1			111	349	460		443	454					
"LA"	2002	"St. Tammany"	"0"	"806"	1			197	388	587		554	569					
"LA"	2002	"St. Tammany"	"0"	"807"	1			213	654	870		833	857					
"LA"	2002	"St. Tammany"	"0"	"808"	1			114	414	528		515	525					
"LA"	2002	"St. Tammany"	"0"	"809"	1			169	136	306		261	275					
"LA"	2002	"St. Tammany"	"0"	"810"	1			76	172	248		240	245					
"LA"	2002	"St. Tammany"	"0"	"811"	1			120	323	445		425	437					
"LA"	2002	"St. Tammany"	"0"	"812"	1			145	419	566		536	550					
"LA"	2002	"St. Tammany"	"0"	"813"	1			108	190	300		269	284					
"LA"	2002	"St. Tammany"	"0"	"814"	1			175	207	386		337	367					
"LA"	2002	"St. Tammany"	"0"	"901"	1			139	176	318		294	308					
"LA"	2002	"St. Tammany"	"0"	"902"	1			79	66	145		123	135					
"LA"	2002	"St. Tammany"	"0"	"903"	1			108	191	301		271	289					
"LA"	2002	"St. Tammany"	"0"	"904"	1			262	335	598		545	576					
"LA"	2002	"St. Tammany"	"0"	"905"	1			257	389	650		596	622					
"LA"	2002	"St. Tammany"	"0"	"906"	1			193	243	437		392	421					
"LA"	2002	"St. Tammany"	"0"	"907"	1			68	46	114		98	102					
"LA"	2002	"St. Tammany"	"0"	"908"	1			57	158	216		210	215					
"LA"	2002	"St. Tammany"	"0"	"909"	1			186	366	554		509	538					
"LA"	2002	"St. Tammany"	"0"	"910"	1			239	619	861		807	836					
"LA"	2002	"St. Tammany"	"0"	"911"	1			147	421	574		540	562					
"LA"	2002	"St. Tammany"	"0"	"912"	1			82	56	139		115	129					
"LA"	2002	"St. Tammany"	"0"	"913"	1			148	198	346		301	333					
"LA"	2002	"St. Tammany"	"0"	"914"	1			138	59	201		146	164					
"LA"	2002	"St. Tammany"	"0"	"915"	1			160	334	496		470	484					
"LA"	2002	"St. Tammany"	"0"	"A01"	1			231	393	627		578	602					
"LA"	2002	"St. Tammany"	"0"	"A02"	1			127	214	344		315	333					
"LA"	2002	"St. Tammany"	"0"	"C01"	1			131	373	505		488	497					
"LA"	2002	"St. Tammany"	"0"	"C02"	1			85	278	364		358	363					
"LA"	2002	"St. Tammany"	"0"	"C03"	1			139	240	382		365	380					
"LA"	2002	"St. Tammany"	"0"	"C04"	1			107	268	378		358	373					
"LA"	2002	"St. Tammany"	"0"	"C05"	1			85	290	375		362	368					
"LA"	2002	"St. Tammany"	"0"	"C06"	1			138	76	216		178	192					
"LA"	2002	"St. Tammany"	"0"	"C07"	1			100	63	163		138	148					
"LA"	2002	"St. Tammany"	"0"	"C08"	1			123	116	239		209	224					
"LA"	2002	"St. Tammany"	"0"	"C09"	1			134	304	441		417	434					
"LA"	2002	"St. Tammany"	"0"	"F01"	1			175	146	324		292	307					
"LA"	2002	"St. Tammany"	"0"	"M01"	1			140	328	472		456	463					
"LA"	2002	"St. Tammany"	"0"	"M02"	1			166	381	550		527	539					
"LA"	2002	"St. Tammany"	"0"	"M03"	1			94	172	266		247	260					
"LA"	2002	"St. Tammany"	"0"	"M04"	1			136	256	395		366	384					
"LA"	2002	"St. Tammany"	"0"	"M05"	1			151	196	350		321	334					
"LA"	2002	"St. Tammany"	"0"	"M06"	1			113	349	465		436	452					
"LA"	2002	"St. Tammany"	"0"	"M07"	1			134	426	562		531	550					
"LA"	2002	"St. Tammany"	"0"	"M08"	1			102	289	392		369	376					
"LA"	2002	"St. Tammany"	"0"	"M09"	1			178	475	653		632	644					
"LA"	2002	"St. Tammany"	"0"	"MD1"	1			135	269	406		382	392					
"LA"	2002	"St. Tammany"	"0"	"P01"	1			197	305	509		478	497					
"LA"	2002	"St. Tammany"	"0"	"S01"	1			192	469	664		629	648					
"LA"	2002	"St. Tammany"	"0"	"S02"	1			102	216	318		303	311					
"LA"	2002	"St. Tammany"	"0"	"S03"	1			130	337	470		453	462					
"LA"	2002	"St. Tammany"	"0"	"S04"	1			110	231	342		320	333					
"LA"	2002	"St. Tammany"	"0"	"S05"	1			185	455	643		634	639					
"LA"	2002	"St. Tammany"	"0"	"S06"	1			203	357	562		523	542					
"LA"	2002	"St. Tammany"	"0"	"S07"	1			140	86	228		173	197					
"LA"	2002	"St. Tammany"	"0"	"S08"	1			98	237	335		319	324					
"LA"	2002	"St. Tammany"	"0"	"S09"	1			99	270	369		349	361					
"LA"	2002	"St. Tammany"	"0"	"S10"	1			175	348	526		489	510					
"LA"	2002	"St. Tammany"	"0"	"S11"	1			126	211	339		325	333					
"LA"	2002	"St. Tammany"	"0"	"S12"	1			168	120	289		247	259					
"LA"	2002	"St. Tammany"	"0"	"S13"	1			91	166	258		239	246					
"LA"	2002	"St. Tammany"	"0"	"S14"	1			118	52	172		139	159					
"LA"	2002	"St. Tammany"	"0"	"S15"	1			185	254	444		398	418					
"LA"	2002	"St. Tammany"	"0"	"S16"	1			94	219	314		303	312					
"LA"	2002	"St. Tammany"	"0"	"S17"	1			242	503	748		699	723					
"LA"	2002	"St. Tammany"	"0"	"S18"	1			86	141	227		214	224					
"LA"	2002	"St. Tammany"	"0"	"S19"	1			129	37	168		130	146					
"LA"	2002	"St. Tammany"	"0"	"S20"	1			53	174	227		219	221					
"LA"	2002	"St. Tammany"	"0"	"S21"	1			94	128	224		202	209					
"LA"	2002	"St. Tammany"	"0"	"S22"	1			172	370	543		512	522					
"LA"	2002	"St. Tammany"	"Early Voting"	"0"	1			634	1186	1828		1736	1778					
"LA"	2002	"Tangipahoa"	"0"	"040A"	1			202	331	541		509	521					
"LA"	2002	"Tangipahoa"	"0"	"042A"	1			97	130	230		215	220					
"LA"	2002	"Tangipahoa"	"0"	"044A"	1			33	41	75		65	68					
"LA"	2002	"Tangipahoa"	"0"	"045A"	1			165	106	272		232	246					
"LA"	2002	"Tangipahoa"	"0"	"049A"	1			7	14	22		21	21					
"LA"	2002	"Tangipahoa"	"0"	"1"	1			145	116	269		226	235					
"LA"	2002	"Tangipahoa"	"0"	"101"	1			102	106	209		191	202					
"LA"	2002	"Tangipahoa"	"0"	"102"	1			149	171	323		244	251					
"LA"	2002	"Tangipahoa"	"0"	"103"	1			68	22	90		74	75					
"LA"	2002	"Tangipahoa"	"0"	"104"	1			61	194	257		238	240					
"LA"	2002	"Tangipahoa"	"0"	"104A"	1			50	72	122		104	109					
"LA"	2002	"Tangipahoa"	"0"	"105"	1			27	29	57		58	58					
"LA"	2002	"Tangipahoa"	"0"	"106"	1			106	125	233		181	188					
"LA"	2002	"Tangipahoa"	"0"	"106A"	1			55	164	219		200	204					
"LA"	2002	"Tangipahoa"	"0"	"106B"	1			1	4	5		5	5					
"LA"	2002	"Tangipahoa"	"0"	"107"	1			135	68	208		147	163					
"LA"	2002	"Tangipahoa"	"0"	"108"	1			121	71	192		161	173					
"LA"	2002	"Tangipahoa"	"0"	"109"	1			161	72	238		197	207					
"LA"	2002	"Tangipahoa"	"0"	"11"	1			195	92	290		231	241					
"LA"	2002	"Tangipahoa"	"0"	"110"	1			118	228	346		331	336					
"LA"	2002	"Tangipahoa"	"0"	"111"	1			57	62	119		101	102					
"LA"	2002	"Tangipahoa"	"0"	"111A"	1			103	63	166		134	138					
"LA"	2002	"Tangipahoa"	"0"	"112"	1			106	158	268		236	243					
"LA"	2002	"Tangipahoa"	"0"	"114"	1			86	205	293		282	283					
"LA"	2002	"Tangipahoa"	"0"	"115B"	1			151	12	163		153	158					
"LA"	2002	"Tangipahoa"	"0"	"116"	1			94	170	267		248	250					
"LA"	2002	"Tangipahoa"	"0"	"117"	1			155	188	349		306	317					
"LA"	2002	"Tangipahoa"	"0"	"118"	1			223	401	631		564	580					
"LA"	2002	"Tangipahoa"	"0"	"119"	1			118	106	224		198	205					
"LA"	2002	"Tangipahoa"	"0"	"120"	1			118	234	355		330	338					
"LA"	2002	"Tangipahoa"	"0"	"120A"	1			108	306	416		384	397					
"LA"	2002	"Tangipahoa"	"0"	"120B"	1			54	91	149		146	149					
"LA"	2002	"Tangipahoa"	"0"	"121"	1			47	90	138		123	127					
"LA"	2002	"Tangipahoa"	"0"	"121A"	1			174	227	404		364	374					
"LA"	2002	"Tangipahoa"	"0"	"121B"	1			12	22	34		31	35					
"LA"	2002	"Tangipahoa"	"0"	"122"	1			122	313	439		413	417					
"LA"	2002	"Tangipahoa"	"0"	"122A"	1			48	92	141		138	138					
"LA"	2002	"Tangipahoa"	"0"	"123"	1			218	201	421		387	396					
"LA"	2002	"Tangipahoa"	"0"	"124"	1			66	124	190		179	183					
"LA"	2002	"Tangipahoa"	"0"	"125"	1			192	214	407		354	375					
"LA"	2002	"Tangipahoa"	"0"	"127"	1			116	165	285		262	270					
"LA"	2002	"Tangipahoa"	"0"	"129"	1			109	39	152		102	113					
"LA"	2002	"Tangipahoa"	"0"	"129A"	1			211	112	325		265	275					
"LA"	2002	"Tangipahoa"	"0"	"133"	1			143	203	348		305	321					
"LA"	2002	"Tangipahoa"	"0"	"133A"	1			54	82	136		122	125					
"LA"	2002	"Tangipahoa"	"0"	"137"	1			263	777	1045		987	999					
"LA"	2002	"Tangipahoa"	"0"	"137A"	1			165	437	604		567	577					
"LA"	2002	"Tangipahoa"	"0"	"139"	1			60	89	149		138	144					
"LA"	2002	"Tangipahoa"	"0"	"141"	1			110	121	231		205	211					
"LA"	2002	"Tangipahoa"	"0"	"141A"	1			84	141	229		218	225					
"LA"	2002	"Tangipahoa"	"0"	"143"	1			210	294	507		466	471					
"LA"	2002	"Tangipahoa"	"0"	"145"	1			161	336	504		475	483					
"LA"	2002	"Tangipahoa"	"0"	"147"	1			32	66	98		95	96					
"LA"	2002	"Tangipahoa"	"0"	"149"	1			194	590	785		755	767					
"LA"	2002	"Tangipahoa"	"0"	"15"	1			81	144	226		204	210					
"LA"	2002	"Tangipahoa"	"0"	"151"	1			134	342	477		460	467					
"LA"	2002	"Tangipahoa"	"0"	"16"	1			133	261	399		374	381					
"LA"	2002	"Tangipahoa"	"0"	"17"	1			249	59	310		200	223					
"LA"	2002	"Tangipahoa"	"0"	"18"	1			187	108	302		222	238					
"LA"	2002	"Tangipahoa"	"0"	"2"	1			338	87	439		350	376					
"LA"	2002	"Tangipahoa"	"0"	"26"	1			74	38	113		92	95					
"LA"	2002	"Tangipahoa"	"0"	"27"	1			108	61	175		149	154					
"LA"	2002	"Tangipahoa"	"0"	"28"	1			98	104	202		181	185					
"LA"	2002	"Tangipahoa"	"0"	"33"	1			98	81	180		166	172					
"LA"	2002	"Tangipahoa"	"0"	"40"	1			77	128	207		200	202					
"LA"	2002	"Tangipahoa"	"0"	"41"	1			155	274	434		407	417					
"LA"	2002	"Tangipahoa"	"0"	"42"	1			117	98	218		180	183					
"LA"	2002	"Tangipahoa"	"0"	"43"	1			116	15	131		86	99					
"LA"	2002	"Tangipahoa"	"0"	"44"	1			140	306	451		432	437					
"LA"	2002	"Tangipahoa"	"0"	"45"	1			141	315	457		431	436					
"LA"	2002	"Tangipahoa"	"0"	"46"	1			396	39	444		273	301					
"LA"	2002	"Tangipahoa"	"0"	"47"	1			246	58	307		227	238					
"LA"	2002	"Tangipahoa"	"0"	"48"	1			103	52	157		126	134					
"LA"	2002	"Tangipahoa"	"0"	"49"	1			156	133	293		261	272					
"LA"	2002	"Tangipahoa"	"0"	"6"	1			145	10	157		121	129					
"LA"	2002	"Tangipahoa"	"0"	"70"	1			203	253	456		423	434					
"LA"	2002	"Tangipahoa"	"0"	"71"	1			167	231	404		363	374					
"LA"	2002	"Tangipahoa"	"0"	"72"	1			295	299	603		530	546					
"LA"	2002	"Tangipahoa"	"0"	"73"	1			99	162	261		243	250					
"LA"	2002	"Tangipahoa"	"0"	"74"	1			122	184	307		282	289					
"LA"	2002	"Tangipahoa"	"Early Voting"	"0"	1			556	532	1108		968	1010					
"LA"	2002	"Tensas"	"0"	"02A"	5			24	0	26	23	3	26					
